row_index,query_title,query_year,tmdb_id,matched_title,original_title,release_date,budget_usd,revenue_usd,profit_usd,revenue_to_budget_ratio,runtime_min,vote_average,vote_count,popularity,genres,keywords,status,original_language,imdb_id,homepage,found,_error
588,La grande bellezza,2013.0,179144.0,The Great Beauty,La grande bellezza,2013-05-21,9200000.0,24930592.0,15730592.0,2.7098,142.0,7.504,3188.0,2.7153,Drama,"journalist, based on novel or book, rome, italy, alcohol, birthday, vatican (holy see), nightclub, giraffe, artist, beauty, satire, aging, love, church, art, drugs, flamingo, escritor",Released,it,tt2358891,http://www.indigofilm.it/produzioni/film/61/la-grande-bellezza,True,
589,The Lunchbox,2013.0,191714.0,The Lunchbox,The Lunchbox,2013-09-20,3400000.0,17240000.0,13840000.0,5.0706,104.0,7.345,743.0,1.9986,"Drama, Romance","housewife, mumbai (bombay), india, food, tiffin, gastronomia, indian cuisine",Released,hi,tt2350496,http://sonyclassics.com/thelunchbox/,True,
590,Vicky Donor,2012.0,103243.0,Vicky Donor,विक्की डोनर,2012-04-20,700000.0,0.0,,,122.0,6.8,174.0,3.2536,"Comedy, Romance",sperm donor,Released,hi,tt2317337,http://www.jaent.in/vicky-donor2/,True,
591,Big Hero 6,2014.0,177572.0,Big Hero 6,Big Hero 6,2014-10-24,165000000.0,657870525.0,492870525.0,3.9871,102.0,7.726,16053.0,18.6973,"Adventure, Family, Animation, Action, Comedy","friendship, martial arts, hero, sibling relationship, san francisco, california, superhero, talent, cartoon, villain, based on comic, coming of age, revenge, tokyo, japan, best friend, another dimension, robot, east asian lead, boy genius, super villain, aftercreditsstinger, villain arrested, supervillain, moral dilemma, teen superhero, dead brother, hopeful",Released,en,tt2245084,http://movies.disney.com/big-hero-6,True,
592,About Time,2013.0,122906.0,About Time,About Time,2013-09-04,12000000.0,87100449.0,75100449.0,7.2584,123.0,7.914,8848.0,9.4205,"Drama, Romance, Fantasy","london, england, parent child relationship, time travel, family secrets, cornwall, england, family, second chance, thoughtful, time-manipulation, reflective, playful, introspective, intimate, sentimental, whimsical, adoring, appreciative, celebratory, comforting, compassionate, exuberant, hopeful, viajes en el tiempo, viaje en el tiempo",Released,en,tt2194499,https://www.uphe.com/movies/about-time,True,
593,English Vinglish,2012.0,118628.0,English Vinglish,इंग्लिश विंग्लिश,2012-09-21,2840000.0,11620000.0,8780000.0,4.0915,134.0,7.2,268.0,2.2446,"Comedy, Drama, Family","classroom, housewife, speech, foreign language, wedding, xenophobia, manhattan, new york city, social differences, woman director",Released,hi,tt2181931,https://erosnow.com/movie/watch/1004656/english-vinglish,True,
594,Kaze tachinu,2013.0,149870.0,The Wind Rises,風立ちぬ,2013-07-20,30000000.0,117932401.0,87932401.0,3.9311,126.0,7.8,3165.0,6.6303,"Drama, Animation, Romance, War, History","japan, airplane, flying, world war ii, earthquake, biography, great depression, pacific war, love, adult animation, anime, taisho",Released,ja,tt2013293,,True,
595,Toy Story 4,2019.0,301528.0,Toy Story 4,Toy Story 4,2019-06-19,175000000.0,1073841394.0,898841394.0,6.1362,100.0,7.469,10123.0,12.8673,"Family, Adventure, Animation, Comedy, Fantasy","friendship, cartoon, rescue mission, sequel, anti villain, buddy, cowboy, duringcreditsstinger, toy comes to life, dedication, awestruck",Released,en,tt1979376,https://www.pixar.com/feature-films-toy-story-4,True,
596,La migliore offerta,2013.0,152742.0,The Best Offer,La migliore offerta,2013-01-01,13500000.0,19255873.0,5755873.0,1.4264,131.0,7.811,2928.0,3.263,"Drama, Romance, Crime","painting, auctioneer, confidence game, fine art, honey pot",Released,it,tt1924396,,True,
597,Moonrise Kingdom,2012.0,83666.0,Moonrise Kingdom,Moonrise Kingdom,2012-05-16,16000000.0,68263166.0,52263166.0,4.2664,94.0,7.68,6064.0,4.752,"Comedy, Drama, Romance","camping, hurricane, pen pals, coming of age, camp, orphan, new england, first love, eye patch, search party, devastation, handkerchief, child smoking, small town sheriff, the color red, boy scouts, sand dancing, meet cute, boy scouts leader, pipe smoking, duringcreditsstinger, 1960s",Released,en,tt1748122,http://www.moonrisekingdom.com,True,
598,How to Train Your Dragon 2,2014.0,82702.0,How to Train Your Dragon 2,How to Train Your Dragon 2,2014-06-05,145000000.0,621537519.0,476537519.0,4.2865,102.0,7.7,10016.0,21.848,"Fantasy, Action, Adventure, Animation, Comedy, Family","rescue, husband wife relationship, sacrifice, parent child relationship, loss of loved one, affectation, villain, melancholy, vikings (norsemen), sequel, dragon, mourning, nostalgic, warrior, mysterious, philosophical, reflective, mother son relationship, loving, dreary, inspirational, wistful, intimate, understated, dramatic, sentimental, witty, hilarious, intense, sinister, romantic, whimsical, admiring, adoring, amused, apathetic, appreciative, awestruck, bewildered, celebratory, comforting, commanding, compassionate, empathetic, enthusiastic, euphoric, excited, exhilarated, familiar, optimistic, sincere, sympathetic, tragic, vibrant",Released,en,tt1646971,http://howtotrainyourdragon.com,True,
599,The Big Short,2015.0,318846.0,The Big Short,The Big Short,2015-12-11,28000000.0,133346506.0,105346506.0,4.7624,131.0,7.4,9364.0,8.5694,"Comedy, Drama","based on novel or book, bank, fraud, wall street, biography, based on true story, finances, animated scene, historical fiction, loan, financial crisis, real estate, mortgage, factual",Released,en,tt1596363,http://www.thebigshortmovie.com,True,
600,Kokuhaku,2010.0,1472922.0,"Confession of Haruka, A Female Teacher",愛のえじき 女教師ハルカの告白,2010-12-11,0.0,0.0,,,71.0,0.0,0.0,0.5648,Horror,"softcore, pink film",Released,ja,tt2316389,https://www.oveneyes.com/haruka/int.html,True,
601,Ang-ma-reul bo-at-da,2010.0,49797.0,I Saw the Devil,악마를 보았다,2010-08-12,6000000.0,12966357.0,6966357.0,2.1611,142.0,7.8,2768.0,6.1275,"Thriller, Horror","psychopath, cemetery, police chief, secret agent, revenge, murder, serial killer, mercilessness, severed head, brutality, cannibal, tracking device, south korea, sadistic killer, admiring",Released,ko,tt1588170,http://www.isawthedevilmovie.com/,True,
602,The Girl with the Dragon Tattoo,2011.0,65754.0,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,2011-12-14,90000000.0,232617430.0,142617430.0,2.5846,158.0,7.4,7256.0,7.6258,"Thriller, Crime, Mystery","journalist, island, rape, hacker, based on novel or book, nazi, journalism, investigation, punk rock, scandinavia, stockholm, sweden, remake, antisocial personality disorder, disappearance, serial killer, hacking, sadist, biting, bible quote, dead cat, millennium, based on movie, aggressive, abuse, locked room mystery, dreary, tense, cruel",Released,en,tt1568346,https://www.sonypictures.com/movies/thegirlwiththedragontattoo,True,
603,Captain Phillips,2013.0,109424.0,Captain Phillips,Captain Phillips,2013-10-10,55000000.0,218791811.0,163791811.0,3.978,134.0,7.538,7151.0,6.6122,"Action, Drama, Thriller","ship, africa, fisherman, hijacking, somalia, poverty, pirate, terrorism, commando, hijack, cargo ship, ship hijacking, somali, set in africa",Released,en,tt1535109,http://www.captainphillipsmovie.com,True,
604,Ajeossi,2010.0,51608.0,The Man from Nowhere,아저씨,2010-08-04,1255000.0,43059790.0,41804790.0,34.3106,119.0,7.699,1382.0,5.5198,"Action, Thriller, Crime","friendship, martial arts, assassin, hero, hitman, child labour, human trafficking, protection, revenge, tragic hero, disappearance, drugs, detached, neo-noir, organ trafficking, sentimental, ambiguous, earnest, straightforward",Released,ko,tt1527788,http://www.mannowhere.com/,True,
605,Straight Outta Compton,2015.0,277216.0,Straight Outta Compton,Straight Outta Compton,2015-08-11,28000000.0,201634991.0,173634991.0,7.2012,147.0,7.787,4030.0,6.6043,"Drama, Music, History","drug dealer, police brutality, husband wife relationship, rap music, hip-hop, sibling relationship, aids, parent child relationship, gangster, rapper, ghetto, nightclub, assault, freedom of speech, protest, vandalism, recording contract, rags to riches, based on true story, terminal illness, road trip, feud, marijuana, gang, police chase, hospital, racism, los angeles, california, detroit, michigan, racial slur, wrongful arrest, death of brother, milwaukee wisconsin, police raid, police harassment, duringcreditsstinger, record company, music tour, 1980s, intimidation by police, los angeles riots, compton, california",Released,en,tt1398426,http://www.straightouttacompton.com/,True,
606,Madeo,2009.0,30018.0,Mother,마더,2009-05-28,5000000.0,17112713.0,12112713.0,3.4225,129.0,7.709,1585.0,4.2104,"Crime, Drama, Mystery","small town, mother, rice, golf, murder, teenage girl, misunderstanding, cell phone, drunk, disability, needle, drunkenness, acupuncture, mental retardation, mother son relationship, human mystery",Released,ko,tt1216496,http://www.motherfilm.com,True,
607,Chugyeokja,2008.0,13855.0,The Chaser,추격자,2008-02-14,2600000.0,0.0,,,125.0,7.7,1409.0,2.7774,"Crime, Thriller, Action","prostitute, kidnapping, psychopath, pimp, investigation, gore, rope, based on true story, flu, serial killer, psychological thriller, cell phone, dog, tied up, meat hook, chisel, seoul, south korea",Released,ko,tt1190539,,True,
608,The Hobbit: The Desolation of Smaug,2013.0,57158.0,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,2013-12-11,250000000.0,958400000.0,708400000.0,3.8336,161.0,7.572,13608.0,12.6631,"Fantasy, Adventure, Action","gold, lake, based on novel or book, elves, dwarf, shapeshifting, mountain, giant spider, sequel, bear, troll, dragon, turns into animal, barrel, fantasy world, wizard, journey, ring, invisibility, captured, live action and animation, high fantasy, sword and sorcery, trekking, good versus evil, grand, defiant",Released,en,tt1170358,http://www.thehobbit.com/,True,
609,Das weiße Band - Eine deutsche Kindergeschichte,2009.0,37903.0,The White Ribbon,Das weiße Band - Eine deutsche Kindergeschichte,2009-09-24,21555450.0,11652157.0,-9903293.0,0.5406,144.0,7.483,1063.0,2.1949,"Drama, Mystery","child abuse, authority, pastor, nanny, northern germany, punishment, puritan, incest, tailor, school teacher, future war, suppression, shame, small village, land baron, village people, 1910s, east elbia, landowner, patronage, rural setting, villagers, fear of the unknown",Released,de,tt1149362,http://www.sonyclassics.com/thewhiteribbon/,True,
610,Män som hatar kvinnor,2009.0,15472.0,The Girl with the Dragon Tattoo,Män som hatar kvinnor,2009-02-27,13000000.0,109421911.0,96421911.0,8.4171,152.0,7.528,3057.0,5.4221,"Drama, Thriller, Crime, Mystery","journalist, island, bondage, rape, strong woman, hacker, based on novel or book, nazi, blow job, antisocial personality disorder, female protagonist, whodunit, newspaper man, millennium, female empowerment, locked room mystery, girl with piercings, woman murder",Released,sv,tt1132620,http://dragontattoofilm.com/,True,
611,The Trial of the Chicago 7,2020.0,556984.0,The Trial of the Chicago 7,The Trial of the Chicago 7,2020-09-25,35000000.0,107423.0,-34892577.0,0.0031,130.0,7.678,3166.0,2.1293,"Drama, History","chicago, illinois, right and justice, political activism, black panther party, based on true story, black activist, counter-culture, historical fiction, activist, 1960s, courtroom drama",Released,en,tt1070874,https://www.netflix.com/title/81043755,True,
612,Druk,2020.0,580175.0,Another Round,Druk,2020-09-24,5150000.0,21700000.0,16550000.0,4.2136,117.0,7.635,3512.0,2.9914,"Comedy, Drama","friendship, experiment, copenhagen, denmark, alcohol, melancholy, alcoholism, family relationships, teacher, drunk, teacher student relationship, intoxication, social pressure, pressure to perform, wistful, hilarious",Released,da,tt10288566,http://www.samuelgoldwynfilms.com/another-round/,True,
613,The Fighter,2010.0,45317.0,The Fighter,The Fighter,2010-12-10,25000000.0,129190869.0,104190869.0,5.1676,116.0,7.381,4496.0,5.4114,Drama,"sports, irish-american, boxer, biography, family business , dysfunctional family, family conflict, hometown, boxing trainer, crack addict, lowell massachusetts, jumping rope, shadow boxing, boxing, boxer hero, professional athlete, black sheep, devoted girlfriend, local hero",Released,en,tt0964517,http://www.thefightermovie.com,True,
614,Taken,2008.0,8681.0,Taken,Taken,2008-02-18,25000000.0,226830568.0,201830568.0,9.0732,94.0,7.398,11623.0,11.8603,"Action, Thriller","rescue, paris, france, kidnapping, prostitution, sex trafficking, albanian, missing daughter, ex special forces, ex-cia agent, abduction, search for daughter, army veteran",Released,en,tt0936501,http://www.takenmovie.com/,True,
615,The Boy in the Striped Pyjamas,2008.0,14574.0,The Boy in the Striped Pyjamas,The Boy in the Striped Pyjamas,2008-05-07,12500000.0,20416563.0,7916563.0,1.6333,94.0,7.827,7385.0,9.9478,"Drama, War, History","based on novel or book, nazi, nationalism, concentration camp, world war ii, gas chamber, concentration camp prisoner, children in wartime, anxious",Released,en,tt0914798,https://www.miramax.com/movie/the-boy-in-the-striped-pajamas/,True,
616,Once,2007.0,5723.0,Once,Once,2007-03-23,160000.0,20710513.0,20550513.0,129.4407,85.0,7.408,1372.0,2.1893,"Drama, Music, Romance","rock 'n' roll, lovesickness, love of one's life, composer, pop, music instrument, lovers, dublin, ireland, recording studio, pianist, ireland, music store, street musician, busker, songwriting, recording session, street singer, busking, irish",Released,en,tt0907657,https://www.searchlightpictures.com/once,True,
617,The Hobbit: An Unexpected Journey,2012.0,49051.0,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012-12-12,250000000.0,1021103568.0,771103568.0,4.0844,169.0,7.361,18953.0,14.7346,"Adventure, Fantasy, Action","based on novel or book, elves, dwarf, magic, horseback riding, sword, burglar, legend, riddle, mountain, contract, travel, troll, creature, thunderstorm, fantasy world, wizard, epic battle, lost ring, journey, ring, tunnel, underground lake, buried treasure, invisibility, quest, live action and animation, high fantasy, sword and sorcery, trekking, goblins, good versus evil, fantasy creature, amused, excited",Released,en,tt0903624,http://www.thehobbit.com/,True,
618,Auf der anderen Seite,2007.0,2014.0,The Edge of Heaven,Auf der anderen Seite,2007-09-27,3800000.0,17804565.0,14004565.0,4.6854,122.0,7.209,328.0,2.463,Drama,"prison, dying and death, mother, funeral, germany, loss of loved one, release from prison, homeland, women's prison, turkey, stepmother, bremen, tragic",Released,de,tt0880502,http://www.yasaminkiyisinda.com/,True,
619,Atonement,2007.0,4347.0,Atonement,Atonement,2007-02-27,30000000.0,131016624.0,101016624.0,4.3672,123.0,7.643,4448.0,8.3983,"Drama, Romance","new love, sibling relationship, based on novel or book, wind, nurse, loss of loved one, flirt, world war ii, innocence, lie, letter, twist, redemption, mistake, author, summer, mourning, dunkirk, london blitz, sepsis, reminiscent, sentimental",Released,en,tt0783233,,True,
620,Drive,2011.0,64690.0,Drive,Drive,2011-09-15,15000000.0,78100000.0,63100000.0,5.2067,100.0,7.584,13030.0,8.9777,"Drama, Thriller, Crime","robbery, car mechanic, stuntman, beaten to death, revenge, organized crime, neighbor, police chase, los angeles, california, brutality, jacket, scorpion, toothpick, getaway driver, crime lord, stunt driver, existentialism, detached, neo-noir, vindictive, hammer, bold",Released,en,tt0780504,http://www.sonypictures.com/movies/drive/,True,
621,American Gangster,2007.0,4982.0,American Gangster,American Gangster,2007-11-02,100000000.0,269755430.0,169755430.0,2.6976,157.0,7.59,5703.0,9.4625,"Drama, Crime","new york city, vietnam, drug smuggling, society, gangster, drug trafficking, heroin, junkie, ghetto, nightclub, ambition, rise and fall, cop, organized crime, drug dealing, police corruption, wedding, police detective, family, surveillance, bribery, law enforcement, aftercreditsstinger, dishonesty, 1960s, provocative, factual, violence, suspenseful, intense, brisk",Released,en,tt0765429,http://www.americangangster.net/,True,
622,Avatar,2009.0,19995.0,Avatar,Avatar,2009-12-15,237000000.0,2923706026.0,2686706026.0,12.3363,162.0,7.593,32545.0,22.5262,"Action, Adventure, Fantasy, Science Fiction","paraplegic, attachment to nature, culture clash, indigenous, space travel, space colony, tribe, alien planet, distant future, marine, battle, love affair, scientist, nature, native peoples, power relations, curious, tribal customs, tribal people, tribal chief, deity, cryonics, spiritual community, 22nd century, save the planet, racial discrimination, soldiers, loving, stereoscopic film, compassionate",Released,en,tt0499549,https://www.avatar.com/movies/avatar,True,
623,Mr. Nobody,2009.0,1458866.0,Mr. Nobody,Janob Hech Kim,2009-07-15,0.0,0.0,,,0.0,0.0,0.0,0.1272,"Drama, Comedy, Family",,Released,uz,tt14292218,,True,
624,Apocalypto,2006.0,1579.0,Apocalypto,Apocalypto,2006-12-07,40000000.0,120654337.0,80654337.0,3.0164,139.0,7.594,5854.0,12.7197,"Action, Drama, History","loss of loved one, maya civilization, village, solar eclipse, slavery, tribe, native american, forest, human sacrifice, central america, ancient civilization, 16th century, maya temple, ancient language film",Released,en,tt0472043,,True,
625,Little Miss Sunshine,2006.0,773.0,Little Miss Sunshine,Little Miss Sunshine,2006-07-26,8000000.0,100523181.0,92523181.0,12.5654,102.0,7.693,7450.0,6.1778,"Comedy, Drama","california, husband wife relationship, sibling relationship, literature professor, family's daily life, highway, beauty contest, beauty queen contest, dysfunctional family, road trip, family relationships, family holiday, road movie, woman director",Released,en,tt0449059,https://www.searchlightpictures.com/littlemisssunshine,True,
626,Hot Fuzz,2007.0,4638.0,Hot Fuzz,Hot Fuzz,2007-02-14,12000000.0,80600000.0,68600000.0,6.7167,121.0,7.564,7890.0,6.4976,"Crime, Action, Comedy","countryside, police, village, arrest, parody, partner, murder, rural area, conspiracy, serial killer, gunfight, police force, buddy cop, accident",Released,en,tt0425112,https://www.focusfeatures.com/hot_fuzz,True,
627,The Curious Case of Benjamin Button,2008.0,4922.0,The Curious Case of Benjamin Button,The Curious Case of Benjamin Button,2008-12-25,150000000.0,335802786.0,185802786.0,2.2387,166.0,7.594,13217.0,10.9952,"Drama, Fantasy, Romance","new york city, navy, funeral, diary, tea, travel, hospital, historical fiction, period drama, magic realism, based on short story, fictional biography, reverse aging, introspective, serene, intense",Released,en,tt0421715,http://www.benjaminbutton.com/,True,
628,Veer-Zaara,2004.0,4251.0,Veer-Zaara,वीर-ज़ारा,2004-11-12,7000000.0,29385320.0,22385320.0,4.1979,192.0,7.4,282.0,3.6098,"Drama, Romance","prison, class society, love of one's life, pilot, musical, pakistan, india, kashmir conflict",Released,hi,tt0420332,,True,
629,Adams æbler,2005.0,1023.0,Adam's Apples,Adams æbler,2005-04-15,3700000.0,0.0,,,94.0,7.4,724.0,1.6769,"Drama, Comedy, Crime","neo-nazism, faith, cynic, suppressed past, pastor, lie, dark comedy, satire, parish, god, religion, church, alcoholic, apple, religious humour",Released,da,tt0418455,,True,
